Sex,Location,Year,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Total,Hungary,2020,22006.0,23851.0,22517.0,21719.0,21973.0,20138.0,22528.4,1202.7,1.96,1054.2,21474.2,23582.600000000002,-522.4,1054.2,-2.3,4.4,22528.4 (±1054.2),-522.4 (±1054.2),-2.3% (±4.4%),749855,-69.7,140.6,-69.7(±140.6)
Total,Hungary,2020,22006.0,23851.0,22517.0,21719.0,21973.0,20138.0,22528.4,1202.7,1.96,1054.2,21474.2,23582.600000000002,-522.4,1054.2,-2.3,4.4,22528.4 (±1054.2),-522.4 (±1054.2),-2.3% (±4.4%),663102,-78.8,159.0,-78.8(±159.0)
Total,Hungary,2020,22006.0,23851.0,22517.0,21719.0,21973.0,20138.0,22528.4,1202.7,1.96,1054.2,21474.2,23582.600000000002,-522.4,1054.2,-2.3,4.4,22528.4 (±1054.2),-522.4 (±1054.2),-2.3% (±4.4%),572104,-91.3,184.3,-91.3(±184.3)
Total,Hungary,2020,22006.0,23851.0,22517.0,21719.0,21973.0,20138.0,22528.4,1202.7,1.96,1054.2,21474.2,23582.600000000002,-522.4,1054.2,-2.3,4.4,22528.4 (±1054.2),-522.4 (±1054.2),-2.3% (±4.4%),651379,-80.2,161.8,-80.2(±161.8)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),24011,62.5,62.4,62.5(±62.4)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),22965,65.3,65.3,65.3(±65.3)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),22027,68.1,68.1,68.1(±68.1)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),21965,68.3,68.3,68.3(±68.3)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),20433,73.4,73.4,73.4(±73.4)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),4187464,129.6,30.2,129.6(±30.2)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),4749765,114.2,26.6,114.2(±26.6)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),4876704,111.3,25.9,111.3(±25.9)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),4537491,119.6,27.8,119.6(±27.8)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),3893350,139.4,32.4,139.4(±32.4)
Total,Latvia,2020,4543.0,4947.0,4680.0,4688.0,4737.0,4346.0,4777.199999999999,193.0,1.96,169.2,4607.999999999999,4946.399999999999,-234.2,169.2,-4.9,3.3,4777.2 (±169.2),-234.2 (±169.2),-4.9% (±3.3%),124087,-188.7,136.3,-188.7(±136.3)
Total,Latvia,2020,4543.0,4947.0,4680.0,4688.0,4737.0,4346.0,4777.199999999999,193.0,1.96,169.2,4607.999999999999,4946.399999999999,-234.2,169.2,-4.9,3.3,4777.2 (±169.2),-234.2 (±169.2),-4.9% (±3.3%),131906,-177.6,128.3,-177.6(±128.3)
Total,Latvia,2020,4543.0,4947.0,4680.0,4688.0,4737.0,4346.0,4777.199999999999,193.0,1.96,169.2,4607.999999999999,4946.399999999999,-234.2,169.2,-4.9,3.3,4777.2 (±169.2),-234.2 (±169.2),-4.9% (±3.3%),127715,-183.4,132.5,-183.4(±132.5)
Total,Latvia,2020,4543.0,4947.0,4680.0,4688.0,4737.0,4346.0,4777.199999999999,193.0,1.96,169.2,4607.999999999999,4946.399999999999,-234.2,169.2,-4.9,3.3,4777.2 (±169.2),-234.2 (±169.2),-4.9% (±3.3%),138282,-169.4,122.4,-169.4(±122.4)
Total,Latvia,2020,4543.0,4947.0,4680.0,4688.0,4737.0,4346.0,4777.199999999999,193.0,1.96,169.2,4607.999999999999,4946.399999999999,-234.2,169.2,-4.9,3.3,4777.2 (±169.2),-234.2 (±169.2),-4.9% (±3.3%),131847,-177.6,128.3,-177.6(±128.3)
Total,Liechtenstein,2020,26.0,35.0,28.0,35.0,24.0,27.0,30.599999999999998,4.4,1.96,3.9,26.7,34.5,-4.6,3.9,-15.0,9.6,30.6 (±3.9),-4.6 (±3.9),-15.0% (±9.6%),2562,-179.5,152.2,-179.5(±152.2)
Total,Liechtenstein,2020,26.0,35.0,28.0,35.0,24.0,27.0,30.599999999999998,4.4,1.96,3.9,26.7,34.5,-4.6,3.9,-15.0,9.6,30.6 (±3.9),-4.6 (±3.9),-15.0% (±9.6%),2937,-156.6,132.8,-156.6(±132.8)
Total,Liechtenstein,2020,26.0,35.0,28.0,35.0,24.0,27.0,30.599999999999998,4.4,1.96,3.9,26.7,34.5,-4.6,3.9,-15.0,9.6,30.6 (±3.9),-4.6 (±3.9),-15.0% (±9.6%),3245,-141.8,120.2,-141.8(±120.2)
Total,Liechtenstein,2020,26.0,35.0,28.0,35.0,24.0,27.0,30.599999999999998,4.4,1.96,3.9,26.7,34.5,-4.6,3.9,-15.0,9.6,30.6 (±3.9),-4.6 (±3.9),-15.0% (±9.6%),3149,-146.1,123.9,-146.1(±123.9)
Total,Liechtenstein,2020,26.0,35.0,28.0,35.0,24.0,27.0,30.599999999999998,4.4,1.96,3.9,26.7,34.5,-4.6,3.9,-15.0,9.6,30.6 (±3.9),-4.6 (±3.9),-15.0% (±9.6%),2637,-174.4,147.9,-174.4(±147.9)
Total,Lithuania,2020,7464.0,7520.0,7158.0,6356.0,6265.0,6197.0,6854.4,537.2,1.96,470.9,6383.5,7325.299999999999,609.6,470.9,8.9,7.0,6854.4 (±470.9),609.6 (±470.9),8.9% (±7.0%),174252,349.8,270.3,349.8(±270.3)
Total,Lithuania,2020,7464.0,7520.0,7158.0,6356.0,6265.0,6197.0,6854.4,537.2,1.96,470.9,6383.5,7325.299999999999,609.6,470.9,8.9,7.0,6854.4 (±470.9),609.6 (±470.9),8.9% (±7.0%),195470,311.9,240.9,311.9(±240.9)
Total,Lithuania,2020,7464.0,7520.0,7158.0,6356.0,6265.0,6197.0,6854.4,537.2,1.96,470.9,6383.5,7325.299999999999,609.6,470.9,8.9,7.0,6854.4 (±470.9),609.6 (±470.9),8.9% (±7.0%),201308,302.8,233.9,302.8(±233.9)
Total,Lithuania,2020,7464.0,7520.0,7158.0,6356.0,6265.0,6197.0,6854.4,537.2,1.96,470.9,6383.5,7325.299999999999,609.6,470.9,8.9,7.0,6854.4 (±470.9),609.6 (±470.9),8.9% (±7.0%),217731,280.0,216.3,280.0(±216.3)
Total,Lithuania,2020,7464.0,7520.0,7158.0,6356.0,6265.0,6197.0,6854.4,537.2,1.96,470.9,6383.5,7325.299999999999,609.6,470.9,8.9,7.0,6854.4 (±470.9),609.6 (±470.9),8.9% (±7.0%),196708,309.9,239.4,309.9(±239.4)
Total,Luxembourg,2020,550.0,482.0,517.0,510.0,515.0,527.0,523.8,15.1,1.96,13.2,510.59999999999997,537.0,26.2,13.2,5.0,2.6,523.8 (±13.2),26.2 (±13.2),5.0% (±2.6%),47058,55.7,28.0,55.7(±28.0)
Total,Luxembourg,2020,550.0,482.0,517.0,510.0,515.0,527.0,523.8,15.1,1.96,13.2,510.59999999999997,537.0,26.2,13.2,5.0,2.6,523.8 (±13.2),26.2 (±13.2),5.0% (±2.6%),46134,56.8,28.6,56.8(±28.6)
Total,Luxembourg,2020,550.0,482.0,517.0,510.0,515.0,527.0,523.8,15.1,1.96,13.2,510.59999999999997,537.0,26.2,13.2,5.0,2.6,523.8 (±13.2),26.2 (±13.2),5.0% (±2.6%),47000,55.7,28.1,55.7(±28.1)
Total,Luxembourg,2020,550.0,482.0,517.0,510.0,515.0,527.0,523.8,15.1,1.96,13.2,510.59999999999997,537.0,26.2,13.2,5.0,2.6,523.8 (±13.2),26.2 (±13.2),5.0% (±2.6%),42549,61.6,31.0,61.6(±31.0)
Total,Luxembourg,2020,550.0,482.0,517.0,510.0,515.0,527.0,523.8,15.1,1.96,13.2,510.59999999999997,537.0,26.2,13.2,5.0,2.6,523.8 (±13.2),26.2 (±13.2),5.0% (±2.6%),34475,76.0,38.3,76.0(±38.3)
Total,Malta,2020,416.0,389.0,374.0,374.0,396.0,357.0,385.99999999999994,13.5,1.96,11.8,374.19999999999993,397.79999999999995,30.0,11.8,7.8,3.2,386.0 (±11.8),30.0 (±11.8),7.8% (±3.2%),37793,79.4,31.2,79.4(±31.2)
Total,Malta,2020,416.0,389.0,374.0,374.0,396.0,357.0,385.99999999999994,13.5,1.96,11.8,374.19999999999993,397.79999999999995,30.0,11.8,7.8,3.2,386.0 (±11.8),30.0 (±11.8),7.8% (±3.2%),32262,93.0,36.6,93.0(±36.6)
Total,Malta,2020,416.0,389.0,374.0,374.0,396.0,357.0,385.99999999999994,13.5,1.96,11.8,374.19999999999993,397.79999999999995,30.0,11.8,7.8,3.2,386.0 (±11.8),30.0 (±11.8),7.8% (±3.2%),28305,106.0,41.7,106.0(±41.7)
Total,Malta,2020,416.0,389.0,374.0,374.0,396.0,357.0,385.99999999999994,13.5,1.96,11.8,374.19999999999993,397.79999999999995,30.0,11.8,7.8,3.2,386.0 (±11.8),30.0 (±11.8),7.8% (±3.2%),30863,97.2,38.2,97.2(±38.2)
Total,Malta,2020,416.0,389.0,374.0,374.0,396.0,357.0,385.99999999999994,13.5,1.96,11.8,374.19999999999993,397.79999999999995,30.0,11.8,7.8,3.2,386.0 (±11.8),30.0 (±11.8),7.8% (±3.2%),31108,96.4,38.0,96.4(±38.0)
Total,Netherlands,2020,15969.0,16399.0,15905.0,15460.0,15357.0,14892.0,15913.0,512.1,1.96,448.9,15464.1,16361.9,56.0,448.9,0.4,2.8,15913.0 (±448.9),56.0 (±448.9),0.4% (±2.8%),1022008,5.5,43.9,5.5(±43.9)
Total,Netherlands,2020,15969.0,16399.0,15905.0,15460.0,15357.0,14892.0,15913.0,512.1,1.96,448.9,15464.1,16361.9,56.0,448.9,0.4,2.8,15913.0 (±448.9),56.0 (±448.9),0.4% (±2.8%),1186068,4.7,37.9,4.7(±37.9)
Total,Netherlands,2020,15969.0,16399.0,15905.0,15460.0,15357.0,14892.0,15913.0,512.1,1.96,448.9,15464.1,16361.9,56.0,448.9,0.4,2.8,15913.0 (±448.9),56.0 (±448.9),0.4% (±2.8%),1281826,4.4,35.0,4.4(±35.0)
Total,Netherlands,2020,15969.0,16399.0,15905.0,15460.0,15357.0,14892.0,15913.0,512.1,1.96,448.9,15464.1,16361.9,56.0,448.9,0.4,2.8,15913.0 (±448.9),56.0 (±448.9),0.4% (±2.8%),1250592,4.5,35.9,4.5(±35.9)
Total,Netherlands,2020,15969.0,16399.0,15905.0,15460.0,15357.0,14892.0,15913.0,512.1,1.96,448.9,15464.1,16361.9,56.0,448.9,0.4,2.8,15913.0 (±448.9),56.0 (±448.9),0.4% (±2.8%),1117798,5.0,40.2,5.0(±40.2)
Total,Norway,2020,3727.0,4062.0,3981.0,3819.0,3803.0,3724.0,3955.3999999999987,124.3,1.96,109.0,3846.3999999999987,4064.3999999999987,-228.4,109.0,-5.8,2.5,3955.4 (±109.0),-228.4 (±109.0),-5.8% (±2.5%),347515,-65.7,31.3,-65.7(±31.3)
Total,Norway,2020,3727.0,4062.0,3981.0,3819.0,3803.0,3724.0,3955.3999999999987,124.3,1.96,109.0,3846.3999999999987,4064.3999999999987,-228.4,109.0,-5.8,2.5,3955.4 (±109.0),-228.4 (±109.0),-5.8% (±2.5%),376148,-60.7,29.0,-60.7(±29.0)
Total,Norway,2020,3727.0,4062.0,3981.0,3819.0,3803.0,3724.0,3955.3999999999987,124.3,1.96,109.0,3846.3999999999987,4064.3999999999987,-228.4,109.0,-5.8,2.5,3955.4 (±109.0),-228.4 (±109.0),-5.8% (±2.5%),371931,-61.4,29.3,-61.4(±29.3)
Total,Norway,2020,3727.0,4062.0,3981.0,3819.0,3803.0,3724.0,3955.3999999999987,124.3,1.96,109.0,3846.3999999999987,4064.3999999999987,-228.4,109.0,-5.8,2.5,3955.4 (±109.0),-228.4 (±109.0),-5.8% (±2.5%),331899,-68.8,32.8,-68.8(±32.8)
Total,Norway,2020,3727.0,4062.0,3981.0,3819.0,3803.0,3724.0,3955.3999999999987,124.3,1.96,109.0,3846.3999999999987,4064.3999999999987,-228.4,109.0,-5.8,2.5,3955.4 (±109.0),-228.4 (±109.0),-5.8% (±2.5%),307223,-74.3,35.4,-74.3(±35.4)
Total,Poland,2020,75954.0,76731.0,72326.0,70737.0,70473.0,67728.0,73109.4,2961.8,1.96,2596.1,70513.29999999999,75705.5,2844.6,2596.1,3.9,3.6,73109.4 (±2596.1),2844.6 (±2596.1),3.9% (±3.6%),2962472,96.0,87.7,96.0(±87.7)
Total,Poland,2020,75954.0,76731.0,72326.0,70737.0,70473.0,67728.0,73109.4,2961.8,1.96,2596.1,70513.29999999999,75705.5,2844.6,2596.1,3.9,3.6,73109.4 (±2596.1),2844.6 (±2596.1),3.9% (±3.6%),2555771,111.3,101.6,111.3(±101.6)
Total,Poland,2020,75954.0,76731.0,72326.0,70737.0,70473.0,67728.0,73109.4,2961.8,1.96,2596.1,70513.29999999999,75705.5,2844.6,2596.1,3.9,3.6,73109.4 (±2596.1),2844.6 (±2596.1),3.9% (±3.6%),2233905,127.3,116.3,127.3(±116.3)
Total,Poland,2020,75954.0,76731.0,72326.0,70737.0,70473.0,67728.0,73109.4,2961.8,1.96,2596.1,70513.29999999999,75705.5,2844.6,2596.1,3.9,3.6,73109.4 (±2596.1),2844.6 (±2596.1),3.9% (±3.6%),2372474,119.9,109.4,119.9(±109.4)
Total,Poland,2020,75954.0,76731.0,72326.0,70737.0,70473.0,67728.0,73109.4,2961.8,1.96,2596.1,70513.29999999999,75705.5,2844.6,2596.1,3.9,3.6,73109.4 (±2596.1),2844.6 (±2596.1),3.9% (±3.6%),2731788,104.1,95.1,104.1(±95.1)
Total,Portugal,2020,12694.0,11809.0,11916.0,11794.0,11758.0,11488.0,12013.800000000001,142.6,1.96,125.0,11888.800000000001,12138.800000000001,680.2,125.0,5.7,1.1,12013.8 (±125.0),680.2 (±125.0),5.7% (±1.1%),784224,86.7,16.0,86.7(±16.0)
Total,Portugal,2020,12694.0,11809.0,11916.0,11794.0,11758.0,11488.0,12013.800000000001,142.6,1.96,125.0,11888.800000000001,12138.800000000001,680.2,125.0,5.7,1.1,12013.8 (±125.0),680.2 (±125.0),5.7% (±1.1%),789733,86.1,15.9,86.1(±15.9)
Total,Portugal,2020,12694.0,11809.0,11916.0,11794.0,11758.0,11488.0,12013.800000000001,142.6,1.96,125.0,11888.800000000001,12138.800000000001,680.2,125.0,5.7,1.1,12013.8 (±125.0),680.2 (±125.0),5.7% (±1.1%),745178,91.3,16.8,91.3(±16.8)
Total,Portugal,2020,12694.0,11809.0,11916.0,11794.0,11758.0,11488.0,12013.800000000001,142.6,1.96,125.0,11888.800000000001,12138.800000000001,680.2,125.0,5.7,1.1,12013.8 (±125.0),680.2 (±125.0),5.7% (±1.1%),740141,91.9,16.9,91.9(±16.9)
Total,Portugal,2020,12694.0,11809.0,11916.0,11794.0,11758.0,11488.0,12013.800000000001,142.6,1.96,125.0,11888.800000000001,12138.800000000001,680.2,125.0,5.7,1.1,12013.8 (±125.0),680.2 (±125.0),5.7% (±1.1%),676762,100.5,18.5,100.5(±18.5)
Total,Romania,2020,50397.0,45898.0,45219.0,44143.0,44875.0,43323.0,45661.200000000004,887.8,1.96,778.2,44883.00000000001,46439.4,4735.8,778.2,10.4,1.9,45661.2 (±778.2),4735.8 (±778.2),10.4% (±1.9%),1536588,308.2,50.6,308.2(±50.6)
Total,Romania,2020,50397.0,45898.0,45219.0,44143.0,44875.0,43323.0,45661.200000000004,887.8,1.96,778.2,44883.00000000001,46439.4,4735.8,778.2,10.4,1.9,45661.2 (±778.2),4735.8 (±778.2),10.4% (±1.9%),1483204,319.3,52.5,319.3(±52.5)
Total,Romania,2020,50397.0,45898.0,45219.0,44143.0,44875.0,43323.0,45661.200000000004,887.8,1.96,778.2,44883.00000000001,46439.4,4735.8,778.2,10.4,1.9,45661.2 (±778.2),4735.8 (±778.2),10.4% (±1.9%),1479299,320.1,52.6,320.1(±52.6)
Total,Romania,2020,50397.0,45898.0,45219.0,44143.0,44875.0,43323.0,45661.200000000004,887.8,1.96,778.2,44883.00000000001,46439.4,4735.8,778.2,10.4,1.9,45661.2 (±778.2),4735.8 (±778.2),10.4% (±1.9%),1062251,445.8,73.3,445.8(±73.3)
Total,Romania,2020,50397.0,45898.0,45219.0,44143.0,44875.0,43323.0,45661.200000000004,887.8,1.96,778.2,44883.00000000001,46439.4,4735.8,778.2,10.4,1.9,45661.2 (±778.2),4735.8 (±778.2),10.4% (±1.9%),1297311,365.0,60.0,365.0(±60.0)
Total,Slovakia,2020,9780.0,10409.0,9769.0,9596.0,9570.0,9001.0,9849.8,451.4,1.96,395.7,9454.099999999999,10245.5,-69.8,395.7,-0.7,3.8,9849.8 (±395.7),-69.8 (±395.7),-0.7% (±3.8%),455315,-15.3,86.9,-15.3(±86.9)
Total,Slovakia,2020,9780.0,10409.0,9769.0,9596.0,9570.0,9001.0,9849.8,451.4,1.96,395.7,9454.099999999999,10245.5,-69.8,395.7,-0.7,3.8,9849.8 (±395.7),-69.8 (±395.7),-0.7% (±3.8%),398549,-17.5,99.3,-17.5(±99.3)
Total,Slovakia,2020,9780.0,10409.0,9769.0,9596.0,9570.0,9001.0,9849.8,451.4,1.96,395.7,9454.099999999999,10245.5,-69.8,395.7,-0.7,3.8,9849.8 (±395.7),-69.8 (±395.7),-0.7% (±3.8%),346980,-20.1,114.0,-20.1(±114.0)
Total,Slovakia,2020,9780.0,10409.0,9769.0,9596.0,9570.0,9001.0,9849.8,451.4,1.96,395.7,9454.099999999999,10245.5,-69.8,395.7,-0.7,3.8,9849.8 (±395.7),-69.8 (±395.7),-0.7% (±3.8%),357920,-19.5,110.6,-19.5(±110.6)
Total,Slovakia,2020,9780.0,10409.0,9769.0,9596.0,9570.0,9001.0,9849.8,451.4,1.96,395.7,9454.099999999999,10245.5,-69.8,395.7,-0.7,3.8,9849.8 (±395.7),-69.8 (±395.7),-0.7% (±3.8%),359913,-19.4,109.9,-19.4(±109.9)
Total,Slovenia,2020,2486.0,2739.0,2565.0,2599.0,2456.0,2301.0,2564.8,146.7,1.96,128.6,2436.2000000000003,2693.4,-78.8,128.6,-3.1,4.6,2564.8 (±128.6),-78.8 (±128.6),-3.1% (±4.6%),159721,-49.3,80.5,-49.3(±80.5)
Total,Slovenia,2020,2486.0,2739.0,2565.0,2599.0,2456.0,2301.0,2564.8,146.7,1.96,128.6,2436.2000000000003,2693.4,-78.8,128.6,-3.1,4.6,2564.8 (±128.6),-78.8 (±128.6),-3.1% (±4.6%),148966,-52.9,86.3,-52.9(±86.3)
Total,Slovenia,2020,2486.0,2739.0,2565.0,2599.0,2456.0,2301.0,2564.8,146.7,1.96,128.6,2436.2000000000003,2693.4,-78.8,128.6,-3.1,4.6,2564.8 (±128.6),-78.8 (±128.6),-3.1% (±4.6%),152755,-51.6,84.2,-51.6(±84.2)
Total,Slovenia,2020,2486.0,2739.0,2565.0,2599.0,2456.0,2301.0,2564.8,146.7,1.96,128.6,2436.2000000000003,2693.4,-78.8,128.6,-3.1,4.6,2564.8 (±128.6),-78.8 (±128.6),-3.1% (±4.6%),150370,-52.4,85.5,-52.4(±85.5)
Total,Slovenia,2020,2486.0,2739.0,2565.0,2599.0,2456.0,2301.0,2564.8,146.7,1.96,128.6,2436.2000000000003,2693.4,-78.8,128.6,-3.1,4.6,2564.8 (±128.6),-78.8 (±128.6),-3.1% (±4.6%),144747,-54.4,88.8,-54.4(±88.8)
Total,Spain,2020,48530.0,42710.0,41641.0,41697.0,41975.0,41862.0,42803.4,385.2,1.96,337.6,42465.8,43141.0,5726.6,337.6,13.4,0.9,42803.4 (±337.6),5726.6 (±337.6),13.4% (±0.9%),3954989,144.8,8.5,144.8(±8.5)
Total,Spain,2020,48530.0,42710.0,41641.0,41697.0,41975.0,41862.0,42803.4,385.2,1.96,337.6,42465.8,43141.0,5726.6,337.6,13.4,0.9,42803.4 (±337.6),5726.6 (±337.6),13.4% (±0.9%),3878629,147.6,8.7,147.6(±8.7)
Total,Spain,2020,48530.0,42710.0,41641.0,41697.0,41975.0,41862.0,42803.4,385.2,1.96,337.6,42465.8,43141.0,5726.6,337.6,13.4,0.9,42803.4 (±337.6),5726.6 (±337.6),13.4% (±0.9%),3666924,156.2,9.2,156.2(±9.2)
Total,Spain,2020,48530.0,42710.0,41641.0,41697.0,41975.0,41862.0,42803.4,385.2,1.96,337.6,42465.8,43141.0,5726.6,337.6,13.4,0.9,42803.4 (±337.6),5726.6 (±337.6),13.4% (±0.9%),3368279,170.0,10.0,170.0(±10.0)
Total,Spain,2020,48530.0,42710.0,41641.0,41697.0,41975.0,41862.0,42803.4,385.2,1.96,337.6,42465.8,43141.0,5726.6,337.6,13.4,0.9,42803.4 (±337.6),5726.6 (±337.6),13.4% (±0.9%),2918845,196.2,11.6,196.2(±11.6)
Total,Sweden,2020,6581.0,7263.0,6687.0,6606.0,6405.0,6064.0,6732.200000000001,393.0,1.96,344.5,6387.700000000001,7076.700000000001,-151.2,344.5,-2.2,4.8,6732.2 (±344.5),-151.2 (±344.5),-2.2% (±4.8%),631263,-24.0,54.6,-24.0(±54.6)
Total,Sweden,2020,6581.0,7263.0,6687.0,6606.0,6405.0,6064.0,6732.200000000001,393.0,1.96,344.5,6387.700000000001,7076.700000000001,-151.2,344.5,-2.2,4.8,6732.2 (±344.5),-151.2 (±344.5),-2.2% (±4.8%),667092,-22.7,51.7,-22.7(±51.7)
Total,Sweden,2020,6581.0,7263.0,6687.0,6606.0,6405.0,6064.0,6732.200000000001,393.0,1.96,344.5,6387.700000000001,7076.700000000001,-151.2,344.5,-2.2,4.8,6732.2 (±344.5),-151.2 (±344.5),-2.2% (±4.8%),677755,-22.3,50.8,-22.3(±50.8)
Total,Sweden,2020,6581.0,7263.0,6687.0,6606.0,6405.0,6064.0,6732.200000000001,393.0,1.96,344.5,6387.700000000001,7076.700000000001,-151.2,344.5,-2.2,4.8,6732.2 (±344.5),-151.2 (±344.5),-2.2% (±4.8%),620108,-24.4,55.6,-24.4(±55.6)
Total,Sweden,2020,6581.0,7263.0,6687.0,6606.0,6405.0,6064.0,6732.200000000001,393.0,1.96,344.5,6387.700000000001,7076.700000000001,-151.2,344.5,-2.2,4.8,6732.2 (±344.5),-151.2 (±344.5),-2.2% (±4.8%),568390,-26.6,60.6,-26.6(±60.6)
Total,Switzerland,2020,6187.0,6378.0,6040.0,6087.0,6109.0,5874.0,6211.199999999999,162.6,1.96,142.5,6068.699999999999,6353.699999999999,-24.2,142.5,-0.4,2.2,6211.2 (±142.5),-24.2 (±142.5),-0.4% (±2.2%),588156,-4.1,24.2,-4.1(±24.2)
Total,Switzerland,2020,6187.0,6378.0,6040.0,6087.0,6109.0,5874.0,6211.199999999999,162.6,1.96,142.5,6068.699999999999,6353.699999999999,-24.2,142.5,-0.4,2.2,6211.2 (±142.5),-24.2 (±142.5),-0.4% (±2.2%),610169,-4.0,23.4,-4.0(±23.4)
Total,Switzerland,2020,6187.0,6378.0,6040.0,6087.0,6109.0,5874.0,6211.199999999999,162.6,1.96,142.5,6068.699999999999,6353.699999999999,-24.2,142.5,-0.4,2.2,6211.2 (±142.5),-24.2 (±142.5),-0.4% (±2.2%),662817,-3.7,21.5,-3.7(±21.5)
Total,Switzerland,2020,6187.0,6378.0,6040.0,6087.0,6109.0,5874.0,6211.199999999999,162.6,1.96,142.5,6068.699999999999,6353.699999999999,-24.2,142.5,-0.4,2.2,6211.2 (±142.5),-24.2 (±142.5),-0.4% (±2.2%),630020,-3.8,22.6,-3.8(±22.6)
Total,Switzerland,2020,6187.0,6378.0,6040.0,6087.0,6109.0,5874.0,6211.199999999999,162.6,1.96,142.5,6068.699999999999,6353.699999999999,-24.2,142.5,-0.4,2.2,6211.2 (±142.5),-24.2 (±142.5),-0.4% (±2.2%),517347,-4.7,27.6,-4.7(±27.6)
