YEAR,COUNTRY,AGEGROUP,SEX,Numeric
2019,Slovakia,(65-69),Female,19.7
2019,Slovakia,(70-74),Female,15.7
2019,Slovakia,(75-79),Female,11.8
2019,Slovakia,(80-84),Female,8.5
2019,Slovakia,(85-89),Female,6.4
2019,Slovakia,(0-4),Female,80.8
2019,Slovakia,(5-9),Female,76.9
2019,Slovakia,(10-14),Female,71.9
2019,Slovakia,(15-19),Female,66.9
2019,Slovakia,(20-24),Female,62.0
2019,Slovakia,,Male,74.8
2019,Slovakia,(25-29),Total,54.0
2019,Slovakia,(30-34),Total,49.1
2019,Slovakia,(35-39),Total,44.3
2019,Slovakia,(40-44),Total,39.5
2019,Slovakia,(45-49),Total,34.8
2019,Slovakia,(50-54),Total,30.2
2019,Slovakia,(55-59),Total,25.9
2019,Slovakia,(60-64),Total,21.8
2019,Slovakia,(65-69),Total,18.0
2019,Slovakia,(70-74),Total,14.4
2019,Slovakia,(75-79),Total,11.0
2019,Slovakia,(80-84),Total,7.9
2019,Slovakia,(85-89),Total,5.8
2019,Slovakia,(0-4),Male,74.2
2019,Slovakia,(5-9),Male,70.3
2019,Slovakia,(10-14),Male,65.4
2019,Slovakia,(15-19),Male,60.4
2019,Slovakia,(20-24),Male,55.5
2019,Slovakia,(25-29),Male,50.7
2019,Slovakia,(30-34),Male,45.9
2019,Slovakia,(35-39),Male,41.1
2019,Slovakia,(40-44),Male,36.3
2019,Slovakia,(45-49),Male,31.7
2019,Slovakia,(50-54),Male,27.3
2019,Slovakia,(55-59),Male,23.1
2019,Slovakia,(60-64),Male,19.3
2019,Slovakia,(65-69),Male,15.9
2019,Slovakia,(70-74),Male,12.6
2019,Slovakia,(75-79),Male,9.6
2019,Slovakia,(80-84),Male,7.0
2019,Slovakia,(30-34),Female,52.1
2019,Slovakia,,Total,78.2
2019,Slovakia,(0-4),Total,77.6
2019,Slovakia,(5-9),Total,73.7
2019,Slovakia,(10-14),Total,68.7
2019,Slovakia,(15-19),Total,63.8
2019,Slovakia,(20-24),Total,58.9
2019,Serbia,(65-69),Male,14.6
2019,Serbia,(70-74),Male,11.7
2019,Serbia,(75-79),Male,9.0
2019,Serbia,(80-84),Male,6.5
2019,Serbia,(85-89),Male,4.8
2019,Serbia,(55-59),Male,21.7
2019,Serbia,(60-64),Male,17.9
2019,Serbia,,Male,73.5
2019,Serbia,(60-64),Female,21.1
2019,Serbia,(65-69),Female,17.1
2019,Serbia,(70-74),Female,13.3
2019,Serbia,(75-79),Female,9.9
2019,Serbia,(80-84),Female,7.0
2019,Serbia,(85-89),Female,4.9
2019,Serbia,(0-4),Male,72.8
2019,Serbia,(5-9),Male,68.9
2019,Serbia,(10-14),Male,63.9
2019,Serbia,(15-19),Male,59.0
2019,Serbia,(15-19),Total,61.3
2019,Serbia,(20-24),Total,56.4
2019,Serbia,(25-29),Total,51.5
2019,Serbia,(30-34),Total,46.6
2019,Serbia,(35-39),Total,41.8
2019,Serbia,(40-44),Total,37.0
2019,Serbia,(45-49),Total,32.4
2019,Serbia,(50-54),Total,27.8
2019,Serbia,(20-24),Male,54.1
2019,Serbia,(25-29),Male,49.2
2019,Serbia,(30-34),Male,44.4
2019,Serbia,(35-39),Male,39.6
2019,Serbia,(40-44),Male,34.9
2019,Serbia,(45-49),Male,30.2
2019,Serbia,(50-54),Male,25.8
2019,Serbia,(50-54),Female,29.8
2019,Serbia,(55-59),Female,25.4
2019,Serbia,,Female,78.3
2019,Serbia,(0-4),Female,77.6
2019,Serbia,(5-9),Female,73.6
2019,Serbia,(10-14),Female,68.7
2019,Serbia,(15-19),Female,63.7
2019,Serbia,(20-24),Female,58.8
2019,Serbia,(25-29),Female,53.8
2019,Serbia,(30-34),Female,48.9
2019,Serbia,(35-39),Female,44.0
2019,Serbia,(40-44),Female,39.2
2019,Serbia,(45-49),Female,34.4
2019,Serbia,,Total,75.9
2019,Serbia,(0-4),Total,75.2
2019,Serbia,(5-9),Total,71.3
2019,Serbia,(10-14),Total,66.3
2019,Serbia,(55-59),Total,23.6
2019,Serbia,(60-64),Total,19.6
2019,Serbia,(65-69),Total,15.9
2019,Serbia,(70-74),Total,12.6
2019,Serbia,(75-79),Total,9.5
2019,Serbia,(80-84),Total,6.8
2019,Serbia,(85-89),Total,4.9
2019,Russian Federation (the),(25-29),Male,44.3
2019,Russian Federation (the),(30-34),Male,39.7
2019,Russian Federation (the),(35-39),Male,35.4
2019,Russian Federation (the),(40-44),Male,31.3
2019,Russian Federation (the),(45-49),Male,27.4
2019,Russian Federation (the),(50-54),Male,23.6
2019,Russian Federation (the),(55-59),Male,20.1
2019,Russian Federation (the),(60-64),Male,16.8
2019,Russian Federation (the),(65-69),Male,14.0
2019,Russian Federation (the),(70-74),Male,11.5
2019,Russian Federation (the),(75-79),Male,9.2
2019,Russian Federation (the),(0-4),Female,77.4
2019,Russian Federation (the),(5-9),Female,73.4
2019,Russian Federation (the),(10-14),Female,68.5
2019,Russian Federation (the),(30-34),Female,48.9
2019,Russian Federation (the),(35-39),Female,44.2
2019,Russian Federation (the),(40-44),Female,39.6
2019,Russian Federation (the),(45-49),Female,35.2
2019,Russian Federation (the),(50-54),Female,30.7
2019,Russian Federation (the),(55-59),Female,26.4
2019,Russian Federation (the),(60-64),Female,22.2
2019,Russian Federation (the),(65-69),Female,18.2
2019,Russian Federation (the),(70-74),Female,14.4
2019,Russian Federation (the),(75-79),Female,10.9
2019,Russian Federation (the),(80-84),Female,8.0
2019,Russian Federation (the),(85-89),Female,5.5
2019,Russian Federation (the),(10-14),Total,63.7
2019,Russian Federation (the),(15-19),Total,58.8
2019,Russian Federation (the),(20-24),Total,53.9
2019,Russian Federation (the),(25-29),Total,49.2
2019,Russian Federation (the),(30-34),Total,44.5
2019,Russian Federation (the),(35-39),Total,40.0
2019,Russian Federation (the),(40-44),Total,35.7
2019,Russian Federation (the),(45-49),Total,31.6
2019,Russian Federation (the),(50-54),Total,27.5
2019,Russian Federation (the),(55-59),Total,23.6
2019,Russian Federation (the),(60-64),Total,19.9
2019,Russian Federation (the),(65-69),Total,16.5
2019,Russian Federation (the),(70-74),Total,13.4
2019,Russian Federation (the),(75-79),Total,10.4
2019,Russian Federation (the),(80-84),Total,7.8
2019,Russian Federation (the),(85-89),Total,5.6
2019,Russian Federation (the),(80-84),Male,7.3
2019,Russian Federation (the),(85-89),Male,5.8
2019,Russian Federation (the),,Female,78.0
2019,Russian Federation (the),(15-19),Female,63.5
2019,Russian Federation (the),(20-24),Female,58.6
2019,Russian Federation (the),(25-29),Female,53.8
2019,Russian Federation (the),,Total,73.2
2019,Russian Federation (the),(0-4),Total,72.6
2019,Russian Federation (the),(5-9),Total,68.7
2019,Russian Federation (the),,Male,68.2
2019,Russian Federation (the),(0-4),Male,67.5
2019,Russian Federation (the),(5-9),Male,63.6
2019,Russian Federation (the),(10-14),Male,58.7
2019,Russian Federation (the),(15-19),Male,53.7
2019,Russian Federation (the),(20-24),Male,48.9
2019,Romania,(45-49),Male,29.3
2019,Romania,(25-29),Female,55.0
2019,Romania,(30-34),Female,50.1
2019,Romania,(35-39),Female,45.2
2019,Romania,(40-44),Female,40.4
2019,Romania,(45-49),Female,35.7
2019,Romania,(50-54),Female,31.1
2019,Romania,(55-59),Female,26.6
2019,Romania,(60-64),Female,22.4
2019,Romania,(65-69),Female,18.4
2019,Romania,(70-74),Female,14.5
2019,Romania,(75-79),Female,11.0
2019,Romania,(80-84),Female,7.9
2019,Romania,(85-89),Female,5.6
2019,Romania,(50-54),Male,25.0
2019,Romania,(55-59),Male,21.2
2019,Romania,(60-64),Male,17.8
2019,Romania,(65-69),Male,14.8
2019,Romania,(70-74),Male,11.9
2019,Romania,(75-79),Male,9.3
2019,Romania,(80-84),Male,7.0
2019,Romania,(85-89),Male,5.2
2019,Romania,,Male,72.0
2019,Romania,(40-44),Total,37.1
2019,Romania,(45-49),Total,32.5
2019,Romania,(50-54),Total,28.1
2019,Romania,(55-59),Total,24.0
2019,Romania,(60-64),Total,20.3
2019,Romania,(65-69),Total,16.8
2019,Romania,(70-74),Total,13.4
2019,Romania,(75-79),Total,10.3
2019,Romania,(80-84),Total,7.6
2019,Romania,(85-89),Total,5.5
2019,Romania,(0-4),Male,71.4
2019,Romania,(5-9),Male,67.5
2019,Romania,(10-14),Male,62.5
2019,Romania,(15-19),Male,57.6
2019,Romania,(20-24),Male,52.8
2019,Romania,(25-29),Male,47.9
2019,Romania,(30-34),Male,43.2
2019,Romania,(35-39),Male,38.4
2019,Romania,(40-44),Male,33.7
2019,Romania,,Total,75.6
2019,Romania,(0-4),Total,75.0
2019,Romania,(5-9),Total,71.1
2019,Romania,(10-14),Total,66.1
2019,Romania,(15-19),Total,61.2
2019,Romania,(20-24),Total,56.3
2019,Romania,(25-29),Total,51.4
2019,Romania,(30-34),Total,46.6
2019,Romania,(35-39),Total,41.8
2019,Romania,,Female,79.3
2019,Romania,(0-4),Female,78.6
2019,Romania,(5-9),Female,74.7
2019,Romania,(10-14),Female,69.8
2019,Romania,(15-19),Female,64.8
2019,Romania,(20-24),Female,59.9
2019,Moldova (the Republic of),(45-49),Male,27.8
2019,Moldova (the Republic of),(50-54),Male,23.8
2019,Moldova (the Republic of),(55-59),Male,20.0
2019,Moldova (the Republic of),(60-64),Male,16.6
2019,Moldova (the Republic of),(40-44),Female,38.9
2019,Moldova (the Republic of),(45-49),Female,34.2
2019,Moldova (the Republic of),(50-54),Female,29.6
2019,Moldova (the Republic of),(55-59),Female,25.2
2019,Moldova (the Republic of),(60-64),Female,20.9
2019,Moldova (the Republic of),(65-69),Female,16.9
2019,Moldova (the Republic of),(70-74),Female,13.5
2019,Moldova (the Republic of),(75-79),Female,10.1
2019,Moldova (the Republic of),(80-84),Female,7.7
2019,Moldova (the Republic of),(85-89),Female,6.0
2019,Moldova (the Republic of),(65-69),Male,13.7
2019,Moldova (the Republic of),(0-4),Total,73.2
2019,Moldova (the Republic of),(5-9),Total,69.4
2019,Moldova (the Republic of),(10-14),Total,64.5
2019,Moldova (the Republic of),(15-19),Total,59.6
2019,Moldova (the Republic of),(20-24),Total,54.7
2019,Moldova (the Republic of),(25-29),Total,49.8
2019,Moldova (the Republic of),(30-34),Total,45.0
2019,Moldova (the Republic of),(35-39),Total,40.2
2019,Moldova (the Republic of),(40-44),Total,35.6
2019,Moldova (the Republic of),(45-49),Total,31.2
2019,Moldova (the Republic of),(50-54),Total,26.9
2019,Moldova (the Republic of),(55-59),Total,22.8
2019,Moldova (the Republic of),(60-64),Total,19.0
2019,Moldova (the Republic of),(65-69),Total,15.6
2019,Moldova (the Republic of),(70-74),Total,12.8
2019,Moldova (the Republic of),(75-79),Total,9.6
2019,Moldova (the Republic of),(80-84),Total,7.5
2019,Moldova (the Republic of),(85-89),Total,6.2
2019,Moldova (the Republic of),(70-74),Male,11.8
2019,Moldova (the Republic of),(75-79),Male,8.8
2019,Moldova (the Republic of),(80-84),Male,7.3
2019,Moldova (the Republic of),,Male,69.3
2019,Moldova (the Republic of),(0-4),Male,69.3
2019,Moldova (the Republic of),(5-9),Male,65.4
2019,Moldova (the Republic of),(10-14),Male,60.5
2019,Moldova (the Republic of),(15-19),Male,55.6
2019,Moldova (the Republic of),(20-24),Male,50.8
2019,Moldova (the Republic of),(25-29),Male,46.0
2019,Moldova (the Republic of),(30-34),Male,41.2
2019,Moldova (the Republic of),(35-39),Male,36.6
2019,Moldova (the Republic of),(40-44),Male,32.0
2019,Moldova (the Republic of),(25-29),Female,53.4
2019,Moldova (the Republic of),(30-34),Female,48.5
2019,Moldova (the Republic of),(35-39),Female,43.7
2019,Moldova (the Republic of),,Total,73.3
2019,Moldova (the Republic of),(85-89),Male,6.5
2019,Moldova (the Republic of),,Female,77.1
2019,Moldova (the Republic of),(0-4),Female,77.0
2019,Moldova (the Republic of),(5-9),Female,73.2
2019,Moldova (the Republic of),(10-14),Female,68.2
2019,Moldova (the Republic of),(15-19),Female,63.3
2019,Moldova (the Republic of),(20-24),Female,58.4
2019,Portugal,(0-4),Male,77.8
2019,Portugal,(5-9),Male,73.9
2019,Portugal,(10-14),Male,68.9
2019,Portugal,(15-19),Male,63.9
2019,Portugal,(20-24),Male,59.0
2019,Portugal,(25-29),Male,54.1
2019,Portugal,(30-34),Male,49.3
2019,Portugal,(35-39),Male,44.4
2019,Portugal,(40-44),Male,39.6
2019,Portugal,(45-49),Male,34.9
2019,Portugal,(50-54),Male,30.4
2019,Portugal,(55-59),Male,26.1
2019,Portugal,(60-64),Male,22.1
2019,Portugal,(65-69),Male,18.3
2019,Portugal,(70-74),Male,14.6
2019,Portugal,(75-79),Male,11.2
2019,Portugal,(80-84),Male,8.1
2019,Portugal,(85-89),Male,5.5
2019,Portugal,(5-9),Female,79.7
2019,Portugal,(10-14),Female,74.7
2019,Portugal,(15-19),Female,69.7
2019,Portugal,(20-24),Female,64.8
2019,Portugal,(25-29),Female,59.8
2019,Portugal,(30-34),Female,54.9
2019,Portugal,(35-39),Female,50.0
2019,Portugal,(40-44),Female,45.1
2019,Portugal,(45-49),Female,40.3
2019,Portugal,(50-54),Female,35.5
2019,Portugal,(55-59),Female,30.9
2019,Portugal,(60-64),Female,26.3
2019,Portugal,(65-69),Female,21.8
2019,Portugal,(70-74),Female,17.5
2019,Portugal,(75-79),Female,13.4
2019,Portugal,(80-84),Female,9.7
2019,Portugal,(85-89),Female,6.5
2019,Portugal,,Male,78.6
2019,Portugal,,Female,84.4
2019,Portugal,(0-4),Female,83.6
2019,Portugal,(25-29),Total,57.1
2019,Poland,(25-29),Male,50.3
2019,Poland,(30-34),Male,45.5
2019,Poland,(35-39),Male,40.8
2019,Poland,(40-44),Male,36.2
2019,Poland,(45-49),Male,31.6
2019,Poland,(50-54),Male,27.3
2019,Poland,(55-59),Male,23.2
2019,Poland,(60-64),Male,19.5
2019,Poland,(65-69),Male,16.2
2019,Poland,(70-74),Male,13.2
2019,Poland,(75-79),Male,10.3
2019,Poland,(80-84),Male,7.8
2019,Poland,(85-89),Male,5.6
2019,Portugal,(30-34),Total,52.2
2019,Portugal,(35-39),Total,47.3
2019,Portugal,(40-44),Total,42.5
2019,Portugal,,Total,81.6
2019,Poland,(15-19),Female,67.3
2019,Poland,(20-24),Female,62.4
2019,Poland,(25-29),Female,57.4
2019,Poland,(30-34),Female,52.5
2019,Poland,(35-39),Female,47.6
2019,Poland,(40-44),Female,42.7
2019,Poland,(45-49),Female,37.9
2019,Poland,(50-54),Female,33.2
2019,Poland,(55-59),Female,28.7
2019,Poland,(60-64),Female,24.3
2019,Poland,(65-69),Female,20.2
2019,Poland,(70-74),Female,16.3
2019,Poland,(75-79),Female,12.6
2019,Poland,(80-84),Female,9.2
2019,Poland,(85-89),Female,6.3
2019,Portugal,(0-4),Total,80.8
2019,Portugal,(5-9),Total,76.9
2019,Portugal,(10-14),Total,71.9
2019,Portugal,(15-19),Total,66.9
2019,Portugal,(20-24),Total,62.0
2019,Poland,,Female,81.9
2019,Poland,(0-4),Female,81.2
2019,Poland,(5-9),Female,77.2
2019,Poland,(10-14),Female,72.3
2019,Portugal,(45-49),Total,37.7
2019,Portugal,(50-54),Total,33.1
2019,Portugal,(55-59),Total,28.6
2019,Portugal,(60-64),Total,24.3
2019,Portugal,(65-69),Total,20.2
2019,Portugal,(70-74),Total,16.2
2019,Portugal,(75-79),Total,12.4
2019,Portugal,(80-84),Total,9.0
2019,Portugal,(85-89),Total,6.1
2019,Poland,,Male,74.5
2019,Poland,(0-4),Male,73.8
2019,Poland,(5-9),Male,69.9
2019,Poland,(10-14),Male,64.9
2019,Poland,(15-19),Male,59.9
2019,Poland,(20-24),Male,55.1
2019,Poland,(25-29),Total,53.9
2019,Poland,(30-34),Total,49.1
2019,Poland,(35-39),Total,44.3
2019,Poland,(40-44),Total,39.5
2019,Poland,(45-49),Total,34.9
2019,Poland,(50-54),Total,30.4
2019,Poland,(55-59),Total,26.1
2019,Poland,(60-64),Total,22.1
2019,Poland,(65-69),Total,18.4
2019,Poland,(70-74),Total,15.0
2019,Poland,(75-79),Total,11.7
2019,Poland,(80-84),Total,8.7
2019,Poland,(85-89),Total,6.1
2019,Poland,,Total,78.3
2019,Poland,(0-4),Total,77.5
2019,Poland,(5-9),Total,73.6
2019,Poland,(10-14),Total,68.6
2019,Poland,(15-19),Total,63.7
2019,Poland,(20-24),Total,58.8
2019,Norway,(25-29),Male,56.5
2019,Norway,(30-34),Male,51.7
2019,Norway,(30-34),Female,54.5
2019,Norway,(35-39),Female,49.6
2019,Norway,(40-44),Female,44.7
2019,Norway,(45-49),Female,39.8
2019,Norway,(50-54),Female,35.0
2019,Norway,(55-59),Female,30.3
2019,Norway,(60-64),Female,25.8
2019,Norway,(65-69),Female,21.3
2019,Norway,(70-74),Female,17.1
2019,Norway,(75-79),Female,13.1
2019,Norway,(80-84),Female,9.4
2019,Norway,(85-89),Female,6.2
2019,Norway,(35-39),Male,46.9
2019,Norway,(40-44),Male,42.0
2019,Norway,(45-49),Male,37.2
2019,Norway,(10-14),Total,72.8
2019,Norway,(15-19),Total,67.9
2019,Norway,(20-24),Total,62.9
2019,Norway,(25-29),Total,58.0
2019,Norway,(30-34),Total,53.1
2019,Norway,(35-39),Total,48.3
2019,Norway,(40-44),Total,43.4
2019,Norway,(45-49),Total,38.6
2019,Norway,(50-54),Total,33.8
2019,Norway,(55-59),Total,29.2
2019,Norway,(60-64),Total,24.7
2019,Norway,(65-69),Total,20.3
2019,Norway,(70-74),Total,16.3
2019,Norway,(75-79),Total,12.4
2019,Norway,(80-84),Total,8.9
2019,Norway,(85-89),Total,5.9
2019,Norway,(50-54),Male,32.5
2019,Norway,(55-59),Male,27.9
2019,Norway,(60-64),Male,23.5
2019,Norway,(65-69),Male,19.2
2019,Norway,(70-74),Male,15.3
2019,Norway,(75-79),Male,11.6
2019,Norway,,Male,81.1
2019,Republic of North Macedonia,(30-34),Male,43.8
2019,Republic of North Macedonia,(35-39),Male,39.0
2019,Republic of North Macedonia,(40-44),Male,34.2
2019,Republic of North Macedonia,(45-49),Male,29.5
2019,Republic of North Macedonia,(50-54),Male,25.1
2019,Republic of North Macedonia,(55-59),Male,20.8
2019,Republic of North Macedonia,(60-64),Male,17.0
2019,Republic of North Macedonia,(65-69),Male,13.5
2019,Republic of North Macedonia,(70-74),Male,10.2
2019,Republic of North Macedonia,(75-79),Male,7.3
2019,Republic of North Macedonia,(80-84),Male,4.9
2019,Republic of North Macedonia,(85-89),Male,3.2
2019,Norway,(0-4),Male,80.3
2019,Norway,(5-9),Male,76.3
2019,Norway,(10-14),Male,71.3
2019,Norway,(15-19),Male,66.3
2019,Norway,(20-24),Male,61.4
2019,Norway,(25-29),Female,59.5
2019,Norway,,Total,82.6
2019,Norway,(0-4),Total,81.8
2019,Norway,(5-9),Total,77.8
2019,Republic of North Macedonia,,Male,72.8
2019,Republic of North Macedonia,(0-4),Male,72.3
2019,Republic of North Macedonia,(5-9),Male,68.3
2019,Republic of North Macedonia,(10-14),Male,63.4
2019,Republic of North Macedonia,(15-19),Male,58.4
2019,Republic of North Macedonia,(20-24),Male,53.5
2019,Republic of North Macedonia,(25-29),Male,48.7
2019,Norway,(80-84),Male,8.3
2019,Norway,(85-89),Male,5.5
2019,Norway,,Female,84.1
2019,Norway,(0-4),Female,83.3
2019,Norway,(5-9),Female,79.3
2019,Norway,(10-14),Female,74.3
2019,Norway,(15-19),Female,69.4
2019,Norway,(20-24),Female,64.4
2019,Republic of North Macedonia,(25-29),Female,52.5
2019,Republic of North Macedonia,(25-29),Total,50.6
2019,Republic of North Macedonia,(30-34),Total,45.7
2019,Republic of North Macedonia,(35-39),Total,40.8
2019,Republic of North Macedonia,(40-44),Total,36.0
2019,Republic of North Macedonia,(45-49),Total,31.3
2019,Republic of North Macedonia,(50-54),Total,26.7
2019,Republic of North Macedonia,(55-59),Total,22.4
2019,Republic of North Macedonia,(60-64),Total,18.3
2019,Republic of North Macedonia,(65-69),Total,14.6
2019,Republic of North Macedonia,(70-74),Total,11.0
2019,Republic of North Macedonia,(75-79),Total,7.9
2019,Republic of North Macedonia,(80-84),Total,5.2
2019,Republic of North Macedonia,(85-89),Total,3.4
2019,Republic of North Macedonia,(30-34),Female,47.6
2019,Republic of North Macedonia,(35-39),Female,42.7
2019,Republic of North Macedonia,(40-44),Female,37.9
2019,Republic of North Macedonia,(45-49),Female,33.1
2019,Republic of North Macedonia,(50-54),Female,28.4
2019,Republic of North Macedonia,(55-59),Female,23.9
2019,Republic of North Macedonia,(60-64),Female,19.6
2019,Republic of North Macedonia,(65-69),Female,15.5
2019,Republic of North Macedonia,(70-74),Female,11.7
2019,Republic of North Macedonia,(75-79),Female,8.3
2019,Republic of North Macedonia,(80-84),Female,5.4
2019,Republic of North Macedonia,(85-89),Female,3.5
2019,Republic of North Macedonia,,Female,76.9
2019,Republic of North Macedonia,(0-4),Female,76.3
2019,Republic of North Macedonia,(5-9),Female,72.3
2019,Republic of North Macedonia,(10-14),Female,67.3
2019,Republic of North Macedonia,(15-19),Female,62.4
2019,Republic of North Macedonia,(20-24),Female,57.5
2019,Republic of North Macedonia,,Total,74.8
2019,Republic of North Macedonia,(0-4),Total,74.2
2019,Republic of North Macedonia,(5-9),Total,70.3
2019,Republic of North Macedonia,(10-14),Total,65.3
2019,Republic of North Macedonia,(15-19),Total,60.4
2019,Republic of North Macedonia,(20-24),Total,55.5
2019,Netherlands,(25-29),Male,56.0
2019,Netherlands,(50-54),Male,31.9
2019,Netherlands,(55-59),Male,27.3
2019,Netherlands,(60-64),Male,23.0
2019,Netherlands,(65-69),Male,18.8
2019,Netherlands,(70-74),Male,15.0
2019,Netherlands,(75-79),Male,11.5
2019,Netherlands,(80-84),Male,8.2
2019,Netherlands,(85-89),Male,5.6
2019,Netherlands,(15-19),Female,68.5
2019,Netherlands,(20-24),Female,63.5
2019,Netherlands,(25-29),Female,58.6
